"","Customer_ID","Test_Variable","Outcome","Days_in_Between","State"
"937",937,1,1,35,"SC"
"938",938,1,0,200,NA
"939",939,1,0,200,NA
"940",940,1,0,200,"LA"
"941",941,1,0,200,"CA"
"942",942,0,0,200,NA
"943",943,0,0,200,"OK"
"944",944,0,0,200,"GA"
"945",945,0,0,200,"MT"
"946",946,1,0,200,NA
"947",947,0,0,200,"CA"
"948",948,1,1,38,"VA"
"949",949,0,0,200,"OK"
"950",950,1,0,200,"PA"
"951",951,0,0,200,NA
"952",952,0,0,200,"IA"
"953",953,1,0,200,NA
"954",954,0,0,200,"IA"
"955",955,0,0,200,NA
"956",956,1,0,200,"FL"
"957",957,0,0,200,"MD"
"958",958,0,0,200,"KY"
"959",959,0,0,200,NA
"960",960,1,0,200,NA
"961",961,0,0,200,NA
"962",962,0,0,200,NA
"963",963,0,0,200,NA
"964",964,0,0,200,NA
"965",965,0,0,200,NA
"966",966,0,0,200,"NY"
"967",967,0,0,200,"WY"
"968",968,1,0,200,"RI"
"969",969,0,0,200,"AK"
"970",970,0,0,200,NA
"971",971,0,0,200,NA
"972",972,1,0,200,"NJ"
"973",973,0,0,200,"MD"
"974",974,1,1,35,"PA"
"975",975,0,0,200,"SC"
"976",976,0,0,200,NA
"977",977,1,0,200,NA
"978",978,1,0,200,NA
"979",979,0,0,200,NA
"980",980,0,0,200,"MA"
"981",981,0,0,200,"NJ"
"982",982,1,0,200,NA
"983",983,1,0,200,"NH"
"984",984,0,0,200,NA
"985",985,0,0,200,"AZ"
"986",986,0,0,200,NA
"987",987,1,0,200,NA
"988",988,0,1,27,NA
"989",989,0,0,200,NA
"990",990,1,0,200,"WA"
"991",991,0,0,200,NA
"992",992,0,0,200,NA
"993",993,1,0,200,NA
"994",994,0,0,200,"ME"
"995",995,1,0,200,"TX"
"996",996,1,1,51,"WV"
"997",997,1,0,200,NA
"998",998,0,0,200,NA
"999",999,1,0,200,"TN"
"1000",1000,1,0,200,NA
"1001",1001,1,0,200,"CA"
"1002",1002,1,0,200,"CA"
"1003",1003,1,0,200,NA
"1004",1004,0,0,200,"HI"
"1005",1005,0,0,200,"IA"
"1006",1006,0,0,200,NA
"1007",1007,1,0,200,"MI"
"1008",1008,0,0,200,NA
"1009",1009,1,0,200,"GA"
"1010",1010,1,0,200,"IN"
"1011",1011,0,0,200,NA
"1012",1012,0,0,200,NA
"1013",1013,0,0,200,"AR"
"1014",1014,0,0,200,NA
"1015",1015,1,0,200,"DE"
"1016",1016,0,0,200,"UT"
"1017",1017,0,0,200,NA
"1018",1018,1,0,200,"KY"
"1019",1019,0,0,200,NA
"1020",1020,1,0,200,"NJ"
"1021",1021,0,0,200,"SD"
"1022",1022,0,0,200,"NC"
"1023",1023,0,0,200,NA
"1024",1024,0,0,200,NA
"1025",1025,1,0,200,NA
"1026",1026,1,0,200,"TN"
"1027",1027,1,0,200,"NM"
"1028",1028,1,0,200,"PA"
"1029",1029,1,0,200,"CA"
"1030",1030,1,0,200,"LA"
"1031",1031,1,0,200,"WI"
"1032",1032,0,0,200,NA
"1033",1033,1,0,200,"CA"
"1034",1034,0,0,200,"WI"
"1035",1035,1,0,200,NA
"1036",1036,1,0,200,NA
"1037",1037,0,0,200,NA
"1038",1038,0,0,200,NA
"1039",1039,0,0,200,NA
"1040",1040,0,0,200,NA
"1041",1041,0,0,200,"CT"
"1042",1042,1,1,33,"ND"
"1043",1043,1,0,200,"NH"
"1044",1044,1,0,200,"WY"
"1045",1045,1,0,200,NA
"1046",1046,1,0,200,NA
"1047",1047,1,0,200,NA
"1048",1048,0,0,200,NA
"1049",1049,0,0,200,NA
"1050",1050,0,0,200,NA
"1051",1051,0,0,200,"UT"
"1052",1052,0,0,200,NA
"1053",1053,0,0,200,"NY"
"1054",1054,1,0,200,NA
"1055",1055,1,0,200,"AL"
"1056",1056,0,0,200,"ME"
"1057",1057,0,0,200,"HI"
"1058",1058,1,0,200,"OK"
"1059",1059,1,0,200,"VA"
"1060",1060,0,0,200,NA
"1061",1061,0,0,200,"NV"
"1062",1062,1,0,200,"HI"
"1063",1063,0,0,200,"FL"
"1064",1064,0,0,200,NA
"1065",1065,1,0,200,NA
"1066",1066,1,0,200,"SD"
"1067",1067,0,0,200,"GA"
"1068",1068,1,0,200,"TX"
"1069",1069,1,0,200,"AL"
"1070",1070,1,0,200,NA
"1071",1071,1,0,200,"RI"
"1072",1072,1,0,200,"AZ"
"1073",1073,1,0,200,NA
"1074",1074,0,0,200,"MD"
"1075",1075,0,0,200,"GA"
"1076",1076,0,0,200,NA
"1077",1077,1,0,200,"VT"
"1078",1078,1,0,200,"NM"
"1079",1079,0,0,200,NA
"1080",1080,1,0,200,"OH"
"1081",1081,1,0,200,"ND"
"1082",1082,1,0,200,NA
"1083",1083,1,0,200,NA
"1084",1084,1,0,200,"FL"
"1085",1085,1,0,200,"IL"
"1086",1086,1,0,200,"IA"
"1087",1087,1,0,200,"MS"
"1088",1088,0,0,200,"NM"
"1089",1089,1,0,200,"AL"
"1090",1090,1,1,36,"DE"
"1091",1091,0,0,200,NA
"1092",1092,0,0,200,"MD"
"1093",1093,1,0,200,"MS"
"1094",1094,1,0,200,NA
"1095",1095,1,0,200,NA
"1096",1096,1,0,200,"MN"
"1097",1097,0,0,200,"DE"
"1098",1098,0,0,200,"ID"
"1099",1099,1,0,200,"NJ"
"1100",1100,0,0,200,NA
"1101",1101,0,0,200,"MI"
"1102",1102,1,0,200,NA
"1103",1103,1,0,200,"IA"
"1104",1104,1,0,200,NA
"1105",1105,1,0,200,NA
"1106",1106,0,0,200,NA
"1107",1107,1,0,200,"IL"
"1108",1108,1,0,200,NA
"1109",1109,1,0,200,"NC"
"1110",1110,0,0,200,NA
"1111",1111,1,0,200,"CA"
"1112",1112,0,0,200,"WY"
"1113",1113,0,0,200,NA
"1114",1114,0,0,200,"NJ"
"1115",1115,0,0,200,"AR"
"1116",1116,0,0,200,NA
"1117",1117,0,0,200,"MI"
"1118",1118,0,0,200,NA
"1119",1119,0,0,200,"MN"
"1120",1120,1,0,200,NA
"1121",1121,1,0,200,NA
"1122",1122,1,0,200,"NM"
"1123",1123,0,0,200,"CO"
"1124",1124,1,0,200,NA
"1125",1125,0,1,36,NA
"1126",1126,0,0,200,NA
"1127",1127,1,0,200,NA
"1128",1128,0,0,200,"IN"
"1129",1129,0,0,200,"RI"
"1130",1130,1,0,200,"WV"
"1131",1131,1,0,200,"KY"
"1132",1132,0,0,200,"TX"
"1133",1133,0,0,200,NA
"1134",1134,0,0,200,"NV"
"1135",1135,1,0,200,NA
"1136",1136,0,0,200,"NC"
"1137",1137,1,0,200,NA
"1138",1138,0,0,200,"CO"
"1139",1139,1,0,200,"MS"
"1140",1140,0,0,200,NA
"1141",1141,1,0,200,NA
"1142",1142,0,0,200,NA
"1143",1143,1,0,200,NA
"1144",1144,1,0,200,NA
"1145",1145,0,0,200,"MS"
"1146",1146,0,0,200,NA
"1147",1147,1,0,200,NA
"1148",1148,0,0,200,NA
"1149",1149,1,0,200,"WI"
"1150",1150,1,0,200,"FL"
"1151",1151,0,0,200,NA
"1152",1152,0,0,200,NA
"1153",1153,1,0,200,NA
"1154",1154,0,0,200,"OK"
"1155",1155,1,1,28,"NC"
"1156",1156,1,0,200,NA
"1157",1157,0,0,200,"WI"
"1158",1158,1,0,200,"SD"
"1159",1159,1,0,200,"IN"
"1160",1160,1,0,200,NA
"1161",1161,0,0,200,"WY"
"1162",1162,1,0,200,NA
"1163",1163,0,0,200,"NM"
"1164",1164,1,0,200,NA
"1165",1165,1,0,200,NA
"1166",1166,0,0,200,NA
"1167",1167,1,0,200,"SC"
"1168",1168,1,0,200,"LA"
"1169",1169,0,0,200,"CT"
"1170",1170,0,0,200,NA
"1171",1171,1,0,200,NA
"1172",1172,0,0,200,"NH"
"1173",1173,1,0,200,"HI"
"1174",1174,1,0,200,NA
"1175",1175,1,0,200,"CA"
"1176",1176,0,0,200,NA
"1177",1177,1,0,200,NA
"1178",1178,1,0,200,NA
"1179",1179,1,0,200,"MA"
"1180",1180,1,0,200,"WI"
"1181",1181,1,0,200,NA
"1182",1182,0,0,200,NA
"1183",1183,1,0,200,"MN"
"1184",1184,1,0,200,"GA"
"1185",1185,1,0,200,"SC"
"1186",1186,0,0,200,"DE"
"1187",1187,1,0,200,NA
"1188",1188,1,0,200,"TX"
"1189",1189,0,0,200,NA
"1190",1190,0,0,200,NA
"1191",1191,1,0,200,"MI"
"1192",1192,0,0,200,NA
"1193",1193,1,0,200,NA
"1194",1194,0,0,200,NA
"1195",1195,0,0,200,NA
"1196",1196,1,0,200,NA
"1197",1197,1,1,30,"ID"
"1198",1198,1,0,200,"ME"
"1199",1199,0,0,200,"AZ"
"1200",1200,1,0,200,NA
"1201",1201,0,0,200,NA
"1202",1202,1,0,200,"OH"
"1203",1203,0,0,200,NA
"1204",1204,1,0,200,"RI"
"1205",1205,0,0,200,NA
"1206",1206,1,0,200,"SC"
"1207",1207,1,0,200,NA
"1208",1208,0,0,200,NA
"1209",1209,0,0,200,NA
"1210",1210,0,0,200,"WV"
"1211",1211,0,0,200,NA
"1212",1212,1,0,200,NA
"1213",1213,1,0,200,NA
"1214",1214,0,0,200,NA
"1215",1215,0,0,200,NA
"1216",1216,0,0,200,NA
"1217",1217,1,0,200,"MO"
"1218",1218,0,0,200,NA
"1219",1219,1,0,200,"MS"
"1220",1220,1,0,200,"AR"
"1221",1221,1,0,200,NA
"1222",1222,1,0,200,NA
"1223",1223,1,0,200,NA
"1224",1224,1,0,200,"IL"
"1225",1225,0,0,200,NA
"1226",1226,1,0,200,NA
"1227",1227,0,0,200,NA
"1228",1228,0,0,200,"WA"
"1229",1229,1,0,200,"VT"
"1230",1230,1,0,200,NA
"1231",1231,0,0,200,NA
"1232",1232,1,0,200,NA
"1233",1233,0,0,200,NA
"1234",1234,1,0,200,"FL"
"1235",1235,1,0,200,"AR"
"1236",1236,0,0,200,NA
"1237",1237,1,0,200,NA
"1238",1238,0,0,200,NA
"1239",1239,0,0,200,NA
"1240",1240,1,0,200,NA
"1241",1241,0,0,200,NA
"1242",1242,0,0,200,NA
"1243",1243,1,0,200,NA
"1244",1244,0,0,200,NA
"1245",1245,0,0,200,NA
"1246",1246,1,0,200,NA
"1247",1247,1,0,200,NA
"1248",1248,0,0,200,NA
"1249",1249,0,0,200,"SD"
"1250",1250,0,0,200,NA
"1251",1251,1,0,200,"IA"
"1252",1252,1,0,200,"WY"
"1253",1253,1,0,200,NA
"1254",1254,0,0,200,"VA"
"1255",1255,1,0,200,NA
"1256",1256,1,0,200,NA
"1257",1257,0,0,200,"TX"
"1258",1258,0,0,200,"AR"
"1259",1259,0,0,200,NA
"1260",1260,1,0,200,NA
"1261",1261,1,0,200,NA
"1262",1262,0,0,200,NA
"1263",1263,0,0,200,NA
"1264",1264,0,0,200,NA
"1265",1265,1,0,200,"GA"
"1266",1266,1,0,200,NA
"1267",1267,0,0,200,"AR"
"1268",1268,1,0,200,NA
"1269",1269,1,0,200,NA
"1270",1270,0,0,200,NA
"1271",1271,1,0,200,NA
"1272",1272,0,0,200,NA
"1273",1273,1,0,200,NA
"1274",1274,0,0,200,NA
"1275",1275,1,1,37,"NM"
"1276",1276,0,0,200,"AZ"
"1277",1277,0,0,200,"VT"
"1278",1278,0,0,200,NA
"1279",1279,1,1,29,NA
"1280",1280,0,0,200,NA
"1281",1281,1,0,200,NA
"1282",1282,1,0,200,"MS"
"1283",1283,0,0,200,NA
"1284",1284,1,0,200,NA
"1285",1285,1,0,200,"ND"
"1286",1286,0,0,200,"GA"
"1287",1287,0,0,200,"NY"
"1288",1288,1,0,200,"WV"
"1289",1289,1,0,200,NA
"1290",1290,0,0,200,"AZ"
"1291",1291,0,0,200,NA
"1292",1292,1,0,200,NA
"1293",1293,1,0,200,"VT"
"1294",1294,0,0,200,NA
"1295",1295,0,0,200,"MT"
"1296",1296,0,0,200,"UT"
"1297",1297,0,0,200,"CT"
"1298",1298,0,0,200,NA
"1299",1299,1,0,200,"MD"
"1300",1300,1,0,200,NA
"1301",1301,1,0,200,NA
"1302",1302,0,0,200,"AL"
"1303",1303,0,0,200,"AR"
"1304",1304,0,0,200,NA
"1305",1305,0,0,200,"VA"
"1306",1306,1,0,200,NA
"1307",1307,0,0,200,"IN"
"1308",1308,0,0,200,"FL"
"1309",1309,0,0,200,NA
"1310",1310,0,0,200,"ME"
"1311",1311,1,0,200,"MD"
"1312",1312,1,0,200,NA
"1313",1313,0,0,200,NA
"1314",1314,0,0,200,"MS"
"1315",1315,0,0,200,NA
"1316",1316,0,0,200,NA
"1317",1317,0,0,200,"LA"
"1318",1318,1,0,200,NA
"1319",1319,1,0,200,NA
"1320",1320,0,0,200,NA
"1321",1321,1,0,200,NA
"1322",1322,1,0,200,NA
"1323",1323,1,1,29,NA
"1324",1324,0,0,200,NA
"1325",1325,1,0,200,"NY"
"1326",1326,0,0,200,"WA"
"1327",1327,1,0,200,NA
"1328",1328,1,0,200,NA
"1329",1329,0,0,200,"NJ"
"1330",1330,0,0,200,NA
"1331",1331,0,0,200,NA
"1332",1332,1,0,200,"VA"
"1333",1333,1,0,200,"NV"
"1334",1334,1,0,200,"WV"
"1335",1335,1,1,25,NA
"1336",1336,1,0,200,NA
"1337",1337,0,0,200,"MD"
"1338",1338,1,0,200,"OK"
"1339",1339,1,0,200,NA
"1340",1340,0,0,200,NA
"1341",1341,0,0,200,"LA"
"1342",1342,1,0,200,"ME"
"1343",1343,1,0,200,"WI"
"1344",1344,1,0,200,"AR"
"1345",1345,1,0,200,"CA"
"1346",1346,1,0,200,NA
"1347",1347,1,0,200,NA
"1348",1348,0,0,200,"AL"
"1349",1349,0,0,200,"ID"
"1350",1350,0,0,200,"MS"
"1351",1351,1,0,200,"HI"
"1352",1352,1,0,200,NA
"1353",1353,0,0,200,NA
"1354",1354,0,0,200,NA
"1355",1355,0,0,200,"NC"
"1356",1356,0,0,200,NA
"1357",1357,0,0,200,NA
"1358",1358,0,0,200,NA
"1359",1359,1,0,200,NA
"1360",1360,1,0,200,"NY"
"1361",1361,0,0,200,NA
"1362",1362,1,0,200,NA
"1363",1363,1,0,200,"NE"
"1364",1364,1,0,200,"ME"
"1365",1365,0,0,200,"MN"
"1366",1366,0,0,200,NA
"1367",1367,0,0,200,NA
"1368",1368,1,0,200,NA
"1369",1369,0,0,200,"LA"
"1370",1370,1,0,200,"NV"
"1371",1371,1,0,200,NA
"1372",1372,1,0,200,NA
"1373",1373,0,0,200,NA
"1374",1374,0,0,200,"MD"
"1375",1375,0,0,200,"CA"
"1376",1376,0,0,200,"MA"
"1377",1377,0,0,200,"MO"
"1378",1378,0,0,200,NA
"1379",1379,0,0,200,"IL"
"1380",1380,0,0,200,"CO"
"1381",1381,0,0,200,NA
"1382",1382,0,0,200,NA
"1383",1383,1,0,200,NA
"1384",1384,1,0,200,"AL"
"1385",1385,1,1,38,"PA"
"1386",1386,0,0,200,"MO"
"1387",1387,1,0,200,"MT"
"1388",1388,1,0,200,NA
"1389",1389,1,0,200,"CO"
"1390",1390,1,0,200,"OR"
"1391",1391,0,0,200,"ME"
"1392",1392,0,0,200,NA
"1393",1393,1,0,200,"OH"
"1394",1394,1,0,200,"WV"
"1395",1395,1,0,200,NA
"1396",1396,0,0,200,"NM"
"1397",1397,1,0,200,NA
"1398",1398,0,0,200,NA
"1399",1399,0,0,200,NA
"1400",1400,1,0,200,NA
"1401",1401,0,0,200,NA
"1402",1402,1,0,200,NA
"1403",1403,0,0,200,NA
"1404",1404,0,0,200,NA
"1405",1405,1,0,200,"VA"
"1406",1406,1,0,200,"GA"
"1407",1407,1,0,200,"CA"
"1408",1408,1,0,200,NA
"1409",1409,1,0,200,NA
"1410",1410,1,0,200,NA
"1411",1411,1,0,200,NA
"1412",1412,1,0,200,NA
"1413",1413,1,0,200,NA
"1414",1414,1,0,200,NA
"1415",1415,0,0,200,"UT"
"1416",1416,0,0,200,"KS"
"1417",1417,0,0,200,NA
"1418",1418,0,0,200,NA
"1419",1419,0,0,200,NA
"1420",1420,1,0,200,"ME"
"1421",1421,1,0,200,NA
"1422",1422,1,0,200,NA
"1423",1423,0,0,200,NA
"1424",1424,0,0,200,NA
"1425",1425,1,0,200,"SC"
"1426",1426,0,0,200,"IL"
"1427",1427,0,0,200,NA
"1428",1428,0,0,200,"NV"
"1429",1429,1,0,200,NA
"1430",1430,0,0,200,NA
"1431",1431,1,0,200,"AR"
"1432",1432,0,0,200,NA
"1433",1433,1,0,200,NA
"1434",1434,0,0,200,NA
"1435",1435,0,0,200,NA
"1436",1436,0,0,200,NA
"1437",1437,1,0,200,"IA"
"1438",1438,1,0,200,NA
"1439",1439,0,0,200,NA
"1440",1440,1,0,200,NA
"1441",1441,1,0,200,NA
"1442",1442,0,0,200,NA
"1443",1443,1,0,200,NA
"1444",1444,0,0,200,NA
"1445",1445,0,0,200,"NC"
"1446",1446,0,0,200,NA
"1447",1447,0,0,200,"KY"
"1448",1448,0,0,200,NA
"1449",1449,1,0,200,NA
"1450",1450,0,0,200,"IL"
"1451",1451,0,0,200,"DE"
"1452",1452,0,0,200,"NY"
"1453",1453,1,0,200,NA
"1454",1454,1,0,200,"NY"
"1455",1455,1,0,200,NA
"1456",1456,0,0,200,NA
"1457",1457,1,0,200,"AK"
"1458",1458,0,0,200,NA
"1459",1459,1,0,200,NA
"1460",1460,0,0,200,"TN"
"1461",1461,1,0,200,"MA"
"1462",1462,1,0,200,NA
"1463",1463,1,0,200,NA
"1464",1464,0,0,200,"NV"
"1465",1465,0,0,200,NA
"1466",1466,0,0,200,NA
"1467",1467,0,0,200,NA
"1468",1468,1,0,200,NA
"1469",1469,0,0,200,NA
"1470",1470,0,0,200,NA
"1471",1471,1,0,200,NA
"1472",1472,0,0,200,NA
"1473",1473,1,0,200,NA
"1474",1474,0,0,200,NA
"1475",1475,1,0,200,NA
"1476",1476,0,0,200,NA
"1477",1477,0,0,200,NA
"1478",1478,0,0,200,"AL"
"1479",1479,1,0,200,NA
"1480",1480,1,0,200,NA
"1481",1481,1,0,200,NA
"1482",1482,1,0,200,"AL"
"1483",1483,1,0,200,"RI"
"1484",1484,0,0,200,NA
"1485",1485,1,0,200,"IA"
"1486",1486,1,0,200,"MI"
"1487",1487,1,0,200,NA
"1488",1488,1,0,200,NA
"1489",1489,0,0,200,"NM"
"1490",1490,0,0,200,"OH"
"1491",1491,1,0,200,NA
"1492",1492,0,0,200,NA
"1493",1493,1,0,200,NA
"1494",1494,1,0,200,"GA"
"1495",1495,0,0,200,NA
"1496",1496,1,0,200,"NY"
"1497",1497,0,0,200,"GA"
"1498",1498,0,0,200,NA
"1499",1499,0,0,200,"CO"
"1500",1500,1,1,38,NA
"1501",1501,1,0,200,"NE"
"1502",1502,1,0,200,"CO"
"1503",1503,1,0,200,NA
"1504",1504,0,0,200,NA
"1505",1505,1,0,200,"VT"
"1506",1506,0,0,200,NA
"1507",1507,1,0,200,NA
"1508",1508,0,0,200,NA
"1509",1509,0,0,200,NA
"1510",1510,1,0,200,"MN"
"1511",1511,1,0,200,NA
"1512",1512,1,0,200,"MO"
"1513",1513,0,0,200,"WY"
"1514",1514,0,0,200,NA
"1515",1515,1,0,200,NA
"1516",1516,1,0,200,NA
"1517",1517,0,0,200,NA
"1518",1518,0,0,200,NA
"1519",1519,1,0,200,NA
"1520",1520,0,0,200,NA
"1521",1521,0,0,200,"ME"
"1522",1522,1,0,200,NA
"1523",1523,1,0,200,"WA"
"1524",1524,0,0,200,NA
"1525",1525,1,0,200,NA
"1526",1526,0,0,200,NA
"1527",1527,1,0,200,NA
"1528",1528,1,0,200,NA
"1529",1529,0,0,200,"NH"
"1530",1530,0,0,200,"KY"
"1531",1531,1,0,200,NA
"1532",1532,0,0,200,NA
"1533",1533,1,0,200,NA
"1534",1534,1,0,200,NA
"1535",1535,0,0,200,NA
"1536",1536,1,0,200,"WV"
"1537",1537,0,0,200,NA
"1538",1538,1,0,200,NA
"1539",1539,0,0,200,NA
"1540",1540,1,0,200,NA
"1541",1541,0,0,200,NA
"1542",1542,0,0,200,"RI"
"1543",1543,1,0,200,NA
"1544",1544,0,0,200,NA
"1545",1545,1,0,200,NA
"1546",1546,0,0,200,NA
"1547",1547,1,0,200,NA
"1548",1548,0,0,200,NA
"1549",1549,0,0,200,NA
"1550",1550,1,0,200,NA
"1551",1551,1,0,200,NA
"1552",1552,0,0,200,"DE"
"1553",1553,0,0,200,"NC"
"1554",1554,1,0,200,"LA"
"1555",1555,1,0,200,NA
"1556",1556,0,0,200,"MO"
"1557",1557,0,0,200,NA
"1558",1558,0,0,200,NA
"1559",1559,1,0,200,NA
"1560",1560,0,1,71,"VT"
"1561",1561,0,0,200,NA
"1562",1562,1,0,200,NA
"1563",1563,1,0,200,NA
"1564",1564,0,0,200,"MD"
"1565",1565,0,0,200,"KY"
"1566",1566,0,0,200,"VA"
"1567",1567,0,0,200,"NY"
"1568",1568,1,0,200,"MN"
"1569",1569,0,0,200,"CO"
"1570",1570,1,0,200,"FL"
"1571",1571,0,0,200,"KS"
"1572",1572,0,0,200,"TX"
"1573",1573,0,0,200,"MN"
"1574",1574,0,0,200,NA
"1575",1575,0,0,200,NA
"1576",1576,1,0,200,NA
"1577",1577,1,0,200,NA
"1578",1578,0,0,200,NA
"1579",1579,0,0,200,NA
"1580",1580,1,0,200,"PA"
"1581",1581,1,0,200,"VT"
"1582",1582,0,0,200,"OH"
"1583",1583,1,0,200,NA
"1584",1584,1,0,200,NA
"1585",1585,0,0,200,NA
"1586",1586,1,0,200,NA
"1587",1587,0,0,200,NA
"1588",1588,1,0,200,NA
"1589",1589,1,0,200,NA
"1590",1590,1,1,39,"FL"
"1591",1591,0,0,200,"CO"
"1592",1592,0,0,200,NA
"1593",1593,1,0,200,"KY"
"1594",1594,0,0,200,NA
"1595",1595,1,0,200,NA
"1596",1596,1,0,200,NA
"1597",1597,0,0,200,NA
"1598",1598,0,0,200,"PA"
"1599",1599,0,0,200,"ND"
"1600",1600,1,0,200,NA
"1601",1601,0,0,200,"OR"
"1602",1602,0,0,200,NA
"1603",1603,1,0,200,NA
"1604",1604,1,0,200,NA
"1605",1605,1,0,200,NA
"1606",1606,1,0,200,NA
"1607",1607,1,0,200,"MO"
"1608",1608,0,0,200,NA
"1609",1609,1,0,200,NA
"1610",1610,0,0,200,"AL"
"1611",1611,1,0,200,NA
"1612",1612,0,0,200,NA
"1613",1613,0,0,200,"VT"
"1614",1614,0,0,200,NA
"1615",1615,0,0,200,"AR"
"1616",1616,1,0,200,"NH"
"1617",1617,0,0,200,"MO"
"1618",1618,0,0,200,NA
"1619",1619,0,0,200,NA
"1620",1620,0,0,200,NA
"1621",1621,0,0,200,"NV"
"1622",1622,0,0,200,"NM"
"1623",1623,1,0,200,"IN"
"1624",1624,0,0,200,"CT"
"1625",1625,1,0,200,NA
"1626",1626,1,0,200,"DE"
"1627",1627,1,0,200,NA
"1628",1628,1,0,200,NA
"1629",1629,0,0,200,NA
"1630",1630,1,0,200,"WA"
"1631",1631,1,0,200,"TX"
"1632",1632,0,0,200,"CA"
"1633",1633,1,0,200,"LA"
"1634",1634,1,0,200,NA
"1635",1635,1,0,200,"MS"
"1636",1636,0,0,200,NA
"1637",1637,1,0,200,NA
"1638",1638,0,0,200,NA
"1639",1639,1,0,200,"NC"
"1640",1640,1,0,200,NA
"1641",1641,0,0,200,"IN"
"1642",1642,1,0,200,NA
"1643",1643,0,0,200,NA
"1644",1644,0,0,200,NA
"1645",1645,0,0,200,NA
"1646",1646,1,0,200,"TN"
"1647",1647,1,0,200,NA
"1648",1648,0,0,200,NA
"1649",1649,1,0,200,"ME"
"1650",1650,1,0,200,NA
"1651",1651,0,0,200,NA
"1652",1652,0,0,200,"SD"
"1653",1653,1,0,200,"LA"
"1654",1654,0,0,200,"ME"
"1655",1655,0,0,200,"KS"
"1656",1656,1,1,40,"ME"
"1657",1657,0,0,200,NA
"1658",1658,0,0,200,NA
"1659",1659,1,0,200,NA
"1660",1660,1,0,200,"IL"
"1661",1661,0,0,200,"CT"
"1662",1662,0,0,200,"MT"
"1663",1663,0,0,200,"ND"
"1664",1664,1,0,200,NA
"1665",1665,1,1,41,"MD"
"1666",1666,0,0,200,"WY"
"1667",1667,1,0,200,NA
"1668",1668,0,0,200,"MD"
"1669",1669,0,0,200,"MA"
"1670",1670,0,0,200,NA
"1671",1671,1,0,200,"IN"
"1672",1672,1,0,200,"SC"
"1673",1673,1,0,200,"MO"
"1674",1674,0,0,200,NA
"1675",1675,0,1,31,"WI"
"1676",1676,0,0,200,NA
"1677",1677,1,0,200,"OK"
"1678",1678,1,0,200,NA
"1679",1679,0,0,200,NA
"1680",1680,1,0,200,NA
"1681",1681,0,0,200,NA
"1682",1682,1,0,200,"LA"
"1683",1683,0,1,39,"WV"
"1684",1684,1,0,200,"NV"
"1685",1685,1,0,200,NA
"1686",1686,0,0,200,"MD"
"1687",1687,0,0,200,NA
"1688",1688,1,0,200,NA
"1689",1689,1,0,200,NA
"1690",1690,1,0,200,"NM"
"1691",1691,0,0,200,NA
"1692",1692,0,0,200,NA
"1693",1693,0,0,200,NA
"1694",1694,0,0,200,"AK"
"1695",1695,0,0,200,NA
"1696",1696,1,0,200,"NV"
"1697",1697,1,0,200,"UT"
"1698",1698,0,0,200,NA
"1699",1699,1,0,200,"SD"
"1700",1700,0,0,200,NA
"1701",1701,0,0,200,"ID"
"1702",1702,0,0,200,"SC"
"1703",1703,0,0,200,"MT"
"1704",1704,1,0,200,"NV"
"1705",1705,0,0,200,"OR"
"1706",1706,0,0,200,"HI"
"1707",1707,1,0,200,NA
"1708",1708,1,0,200,NA
"1709",1709,1,0,200,NA
"1710",1710,0,0,200,"CA"
"1711",1711,1,0,200,NA
"1712",1712,0,0,200,"ME"
"1713",1713,1,0,200,NA
"1714",1714,0,0,200,"WI"
"1715",1715,0,0,200,NA
"1716",1716,1,0,200,"ME"
"1717",1717,1,0,200,"MA"
"1718",1718,0,1,35,NA
"1719",1719,1,0,200,NA
"1720",1720,1,0,200,NA
"1721",1721,1,0,200,NA
"1722",1722,1,0,200,"CT"
"1723",1723,1,0,200,"MI"
"1724",1724,1,0,200,NA
"1725",1725,1,0,200,NA
"1726",1726,1,0,200,NA
"1727",1727,0,0,200,"ID"
"1728",1728,1,0,200,"NH"
"1729",1729,1,0,200,NA
"1730",1730,1,0,200,NA
"1731",1731,0,0,200,NA
"1732",1732,1,0,200,"DE"
"1733",1733,1,0,200,"NE"
"1734",1734,1,0,200,"IN"
"1735",1735,1,0,200,"MT"
"1736",1736,1,0,200,"WY"
"1737",1737,1,0,200,"MO"
"1738",1738,1,0,200,"ID"
"1739",1739,0,0,200,NA
"1740",1740,1,0,200,"AL"
"1741",1741,1,0,200,"NV"
"1742",1742,0,0,200,NA
"1743",1743,0,0,200,"WV"
"1744",1744,1,0,200,"UT"
"1745",1745,1,1,33,"WV"
"1746",1746,1,0,200,"SC"
"1747",1747,1,0,200,NA
"1748",1748,1,0,200,NA
"1749",1749,1,0,200,NA
"1750",1750,1,0,200,NA
"1751",1751,1,0,200,"CA"
"1752",1752,1,0,200,NA
"1753",1753,0,0,200,"VA"
"1754",1754,1,0,200,NA
"1755",1755,1,0,200,"CT"
"1756",1756,0,0,200,"ND"
"1757",1757,1,0,200,"TX"
"1758",1758,0,0,200,"KS"
"1759",1759,0,0,200,"RI"
"1760",1760,1,1,40,"VT"
"1761",1761,0,0,200,NA
"1762",1762,0,0,200,"PA"
"1763",1763,1,0,200,NA
"1764",1764,0,0,200,NA
"1765",1765,0,0,200,NA
"1766",1766,1,0,200,NA
"1767",1767,0,0,200,NA
"1768",1768,0,0,200,"NY"
"1769",1769,1,0,200,NA
